source,reference,strategy,translation,total_log_probs,perplexity,bleu,meteor,comet_ref,comet_wmt22
"Nadal won 88% van de netpunten in de wedstrijd, waardoor hij 76 punten behaalde in de eerste service.",Nadal bagged 88% net points in the match winning 76 points in the first serve.,greedy,"Nadal won 88% of his net points in the second set, 76 points in the first service.",-5.7421875,1.3144752019445491,34.03336518440548,0.7773976642680194,0.8582606911659241,0.7911348938941956
"Na de wedstrijd zei De Gravelkoning, 'Ik ben gewoon blij dat ik weer in de laatste rondes van de belangrijkste wedstrijden sta. Ik ga dit proberen te winnen.'","After the match, King of Clay said, ""I am just excited about being back in the final rounds of the most important events. I am here to try to win this.""",greedy,"In the Dutch word for 'beautiful', 'De Gravelkoning', I have heard that it means 'it is beautiful to be in the last round of the belgian tournament. I am not going to win it.'",-60.3125,3.4241982165065625,6.601911676143734,0.4400211262956361,0.5205704569816589,0.4774182140827179
Het overkoepelde begrip de 'Panama Papers' verwijst naar de ongeveer tien miljoen documenten van het Panamese advocatenkantoor Mossack Fonseca die in de lente van 2016 naar de pers zijn gelekt.,"""Panama Papers"" is an umbrella term for roughly ten million documents from Panamanian law firm Mossack Fonseca, leaked to the press in spring 2016.",greedy,The Dutch translation of the Panama Papers is a collection of documents from the Panama law firm Mossack Fonseca that were leaked to the press in 2016.,-24.21875,2.184200810815618,26.43589525275459,0.5475027901785714,0.8198646903038025,0.717244029045105
Uit de documenten blijkt dat veertien banken rijke klanten hielpen bij het verbergen van miljarden Amerikaanse dollars aan rijkdommen om belastingen en andere regelgeving te omzeilen.,The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.,greedy,The following is a translation of the Dutch text of the text of the document that the Dutch banks are required to keep the money of American citizens in their accounts and other regulations.,-41.90625,3.2029187389124782,8.096470168539781,0.35557939914163095,0.5027672648429871,0.49180346727371216
Volgens de Britse krant The Guardian beheerde Deutsche Bank ongeveer een op de drie van de 1200 hierbij betrokken lege vennootschappen.,British newspaper The Guardian suggested Deutsche Bank controlled roughly a third of the 1200 shell companies used to accomplish this.,greedy,The Guardian reports Deutsche Bank has been accused of hiding a £1.2bn fund of funds.,-23.65625,3.0848039170938844,5.820654604201647,0.23394723743155799,0.5855103731155396,0.46461138129234314
"Er werd wereldwijd geprotesteerd, verschillende strafrechtelijke vervolgingen werden opgestart en de regeringsleiders van IJsland en Pakistan traden af.","There were protests worldwide, several criminal prosecutions, and the leaders of the governments of Iceland and Pakistan both resigned.",greedy,The Dutch government has decided to start a new war against the Taliban and other insurgents in Afghanistan and Pakistan.,-24.375,2.8857435855123006,4.354822575114032,0.2189917062715497,0.6567484736442566,0.4658994674682617
"De in Hongkong geboren Ma studeerde aan de New York University en Harvard Law School en had ooit een Amerikaanse 'green card', een permanente verblijfsvergunning.","Born in Hong Kong, Ma studied at New York University and Harvard Law School and once held an American permanent resident ""green card"".",greedy,The Dutchman was born in Hong Kong and studied at the New York University and Harvard Law School and had a permanent American 'green card'.,-16.5625,1.7368677256678415,34.011850717990484,0.6470621856424326,0.8660358190536499,0.6616775393486023
Tijdens de verkiezingen liet Hsieh doorschemeren dat Ma gedurende een crisistijd het land zou kunnen ontvluchten.,Hsieh implied during the election that Ma might flee the country during a time of crisis.,greedy,The Dutch text: The Dutch government is trying to get Ma to resign from the leadership of the Christian Democrats.,-26.78125,3.3781544695705628,2.5828020030551087,0.14285714285714288,0.566493809223175,0.3922111988067627
"Volgens Hsieh was de fotogenieke Ma wel stijlvol, maar had ze niet zo bar veel inhoud.",Hsieh also argued that the photogenic Ma was more style than substance.,greedy,"Hsieh's wife, Ma, was a photogenic model, but had no real style.",-17.78125,2.4328477870327894,3.657015913414383,0.22388059701492538,0.6761694550514221,0.7057682275772095
"Hoewel deze beschuldigingen werden geuit, won Ma eenvoudig op een platform dat zich hard maakte voor nauwere banden met het Chinese vasteland.","Despite these accusations, Ma won handily on a platform advocating closer ties with the Chinese mainland.",greedy,"The following is a translation of the Dutch text, which is based on the text by Ma, which was translated by me on a platform that I found hard to read for the Chinese people.",-42.125,2.9450570982861186,5.101599307902365,0.351171875,0.44849860668182373,0.40820881724357605
De Speler van de Dag is Alex Ovechkin van de Washington Capitals.,Today's Player of the Day is Alex Ovechkin of the Washington Capitals.,greedy,The Speler van de Dag is Alex Ovechkin of the Washington Capitals.,-3.431640625,1.2100318739738962,55.93684915933074,0.6439293010036415,0.8863803744316101,0.6492080688476562
"In de wedstrijd waarin Washington met 5-3 van de Atlanta Thrashers won, maakte hij 2 doelpunten en 2 assists.",He had 2 goals and 2 assists in Washington's 5-3 win over the Atlanta Thrashers.,greedy,"In the Washington game against the Atlanta Thrashers, the Dutch scored 2 goals and 2 assists.",-9.6171875,1.5482803855212766,27.694132751313415,0.591078246580639,0.8250545263290405,0.7442638874053955
Ovechkins eerste assist van de avond was op het winnende doelpunt van debutant Nicklas Backstrom;,Ovechkin's first assist of the night was on the game-winning goal by rookie Nicklas Backstrom;,greedy,Ovechkin's first assist of the season was on the winning goal of the debutant Nicklas Backstrom;,-10.03125,1.5188732088728176,36.00565854285029,0.7008893041281705,0.8854017853736877,0.8452144861221313
Zijn tweede doelpunt van de avond was zijn 60ste van het seizoen. Hierdoor werd hij de eerste speler die sinds het seizoen van 1995-1996 zestig of meer doelpunten scoorde. In dat seizoen bereikten Jaromir Jagr en Mario Lemieux allebei die mijlpaal.,"his second goal of the night was his 60th of the season, becoming the first player to score 60 or more goals in a season since 1995-96, when Jaromir Jagr and Mario Lemieux each reached that milestone.",greedy,The Dutch team are the 60th in the world and the first in the top six. The Dutch team won the 1995-96 European Championship and the 1996 FIFA World Cup.,-36.8125,2.862758625405465,4.904084185689155,0.11479591836734693,0.5124989151954651,0.4617639482021332
"Batten stond in 2008 op plaats 190 op de lijst van de 400 rijkste Amerikanen met een geschat vermogen van 2,3 miljard dollar.",Batten was ranked 190th on the 2008 400 Richest Americans list with an estimated fortune of $2.3 billion.,greedy,Batten was ranked 190th in the 400 richest Americans in 2008 with a fortune of $2.3 billion.,-9.015625,1.455938983073564,39.79621469030707,0.782820351758794,0.9206613898277283,0.8723515272140503
In 1950 haalde hij een diploma aan het College of Arts & Sciences aan de universiteit van Virginia en later doneerde hij er veel geld aan.,He graduated from the College of Arts & Sciences of the University of Virginia in 1950 and was a significant donor to that institution.,greedy,"In 1950, he received a diploma from the College of Arts & Sciences at the University of Virginia and later earned a Ph.D.",-9.890625,1.4236679535930628,32.54455687469724,0.6295501730103806,0.7644942998886108,0.585784912109375
Bij een oproer staken mensen de Abu Ghraib-gevangenis in Irak in brand.,Iraq's Abu Ghraib prison has been set alight during a riot.,greedy,A prisoner of war was tortured in Abu Ghraib prison in Iraq.,-11.4296875,1.9588049322205447,12.35622127262679,0.3931623931623932,0.6758564114570618,0.6684448719024658
"De gevangenis werd berucht toen misbruik van gevangenen aan het licht kwam, nadat de Amerikaanse strijdkrachten het hadden overgenomen.",The jail became notorious after prisoner abuse was discovered there after US forces took over.,greedy,"The Dutch government was forced to sell its oil reserves to the USSR, which was in need of oil.",-29.140625,3.550128129497437,2.3901021968803136,0.1212121212121212,0.4990676939487457,0.599155068397522
"Piquet Jr. crashte in de Grand Prix van Singapore in 2008, net nadat Fernando Alonso al vroeg een pitstop maakte, waarbij de safety car de baan opkwam.","Piquet Jr. crashed in the 2008 Singapore Grand Prix just after an early pit stop for Fernando Alonso, bringing out the safety car.",greedy,"Piquet Jr. crashed in the Singapore Grand Prix in 2008, and Fernando Alonso was forced to make a pit stop, causing the safety car to come on.",-14.6328125,1.5580243254892898,26.56714911501991,0.645364318566933,0.813530445098877,0.7439377903938293
"Terwijl de wagens vóór Alonso onder de safety car gingen bijtanken, nam hij de koppositie in om de overwinning te pakken.","As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.",greedy,"The Dutch text: Terwijl de wagens vóór Alonso onder de safety car gingen bijtanken, nam hij de koppositie in om de overwinning te pakken.",-9.890625,1.272819802447874,3.6529457725362686,0.1973628957755942,0.660548210144043,0.7749247550964355
Piquet jr. werd in 2009 ontslagen na de Grand Prix van Hongarije.,Piquet Jr. was sacked after the 2009 Hungarian Grand Prix.,greedy,Piquet Jr. was in 2009 on the podium at the Hongarije Grand Prix.,-7.42578125,1.4782080720829023,25.33654946448646,0.6637168141592921,0.7280389070510864,0.609519898891449
Om precies 8.46 uur werd het doodstil in de stad. Dit was ook precies het moment waarop het eerste vliegtuig zijn doel raakte.,"At exactly 8:46 a.m. a hush fell across the city, marking the exact moment the first jet struck its target.",greedy,The Dutch text: The weather is 8.46 degrees Celsius. It was quite warm at the beginning of the day.,-23.4375,2.655312897724092,2.057727317881788,0.13636363636363635,0.443096399307251,0.44134217500686646
Er zijn twee lichtbundels geplaatst die 's nachts omhoog schijnen.,Two beams of light have been rigged up to point skywards overnight.,greedy,The Dutch word for a night of drinking is 'twee lichtbundels'.,-15.1796875,2.3240607344260535,3.7052472057637615,0.07692307692307693,0.4311744272708893,0.35443487763404846
"Er wordt momenteel aan vijf nieuwe wolkenkrabbers gebouwd, met een transportcentrum en een gedenkpark in het midden.","Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.",greedy,The word is that a new wave of vandals has taken over a city park and a bus station.,-25.328125,3.162232954080868,2.711359565529056,0.16055045871559634,0.4912485182285309,0.3813650906085968
De PBS-show heeft meer dan twintig Emmy's gewonnen en ze zijn korter op de buis dan Mister Rogers' Neighborhood en Sesamstraat.,"The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.",greedy,The PBS show has won me two Emmy awards and it's got a lot of buzz in the neighborhood.,-21.125,2.734510328629866,12.540355300289427,0.36260162601626017,0.6674215197563171,0.5238639712333679
"Elke aflevering van het programma richtte zich op een thema uit een bepaald boek, waarna dat thema verder werd verkend door middel van meerdere verhalen.",Each episode of the show would focus on a theme in a specific book and then explore that theme through multiple stories.,greedy,"Elke aflevering van het programma richtte zich op een thema uit een bepaald boek, waarna dat thema verder werd verkend door middel van meerdere verhalen.",-5.46484375,1.1154934633113551,1.387819277861591,0.021367521367521368,0.7943487763404846,0.8609373569488525
Elke show bevatte ook tips voor boeken die kinderen in hun bibliotheek konden vinden.,Each show would also provide recommendations for books that children should look for when they went to their library.,greedy,Elke shows how to read the kindergarteners' books in their library.,-14.546875,2.353017458540135,7.353747882151647,0.26482440990213013,0.5850541591644287,0.5641299486160278
"John Grant van WNED Buffalo (het station van Reading Rainbow), zei: 'Reading Rainbow liet kinderen zien waarom ze moeten lezen... bracht hen de liefde voor lezen bij - [de show] spoorde kinderen aan om een boek te pakken en te gaan lezen.'","John Grant, from WNED Buffalo (Reading Rainbow's home station) said ""Reading Rainbow taught kids why to read,... the love of reading — [the show] encouraged kids to pick up a book and to read.""",greedy,"John Grant from WNED Buffalo (Reading Rainbow's local station) said, ""Reading Rainbow teaches kids how to read, but they should also learn to... read the show.""",-30.296875,2.1745961055915823,22.368873181954196,0.5518320964749536,0.7891368269920349,0.6634386777877808
"Sommige mensen, zoals John Grant, geloven dat de serie aan haar eind is gekomen vanwege de financiële crisis en een verschuiving in de filosofie van educatieve televisieprogrammering.","It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.",greedy,"Sommige mensen, zoals John Grant, geloven dat de serie aan haar eind is gekomen vanwege de financiële crisis en een verschuiving in de filosofie van educatieve televisieprogramming.",-6.3828125,1.1333220491527476,5.524433691981494,0.2042880258899676,0.7884345650672913,0.8698545098304749
De storm bevindt zich ongeveer 645 mijl (1040 km) ten westen van de Kaapverdische Eilanden en zal volgens voorspellers waarschijnlijk zijn uitgeraasd voor het vasteland wordt bedreigd.,"The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.",greedy,The storm is moving west at 645 miles per hour (1040 km per hour) and is expected to become a tropical depression before dissipating.,-16.96875,1.7605477812997647,7.643307340947018,0.3465552887821795,0.6584476828575134,0.6473232507705688
Momenteel bereikt Fred windsnelheden van 105 mijl per uur (165 km/u) en beweegt de strom zich in noordwestelijke richting.,Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.,greedy,Momenteel bereikt Fred windsnelheden of 105 miles per hour (165 km/h) and is moving in the northwest.,-7.58203125,1.3242098901075001,68.48075777090853,0.7973632812500001,0.8199787139892578,0.6585960388183594
Fred is de sterkste tropische orkaan die sinds de komst van satellietbeelden ooit zo ver in het zuiden en oosten van de Atlantische oceaan is gemeten. Het is slechts de derde grote orkaan die ten oosten van 35°W is gemeten.,"Fred is the strongest tropical cyclone ever recorded so far south and east in the Atlantic since the advent of satellite imagery, and only the third major hurricane on record east of 35°W.",greedy,"Fred is a star-studded tropic of cancer, which is the largest oceanic gyre in the Atlantic Ocean. It is named after the Greek god of the sky, St.",-42.625,2.9026525751128394,6.61195625437861,0.261156489265556,0.45531314611434937,0.4160427749156952
"Op 24 september 1759 sloot Arthur Guinness een huurcontract van 9000 jaar voor de St James' Gate Brewery in Dublin, Ierland.","On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.",greedy,"On September 24, 1759 Arthur Guinness signed a contract for 9000 barrels of beer for the St James' Gate Brewery in Dublin, Ireland.",-7.3515625,1.2676276702159988,61.80687713056896,0.8277093906345606,0.86336350440979,0.7460389137268066
"250 jaar later is Guinness een wereldwijd bedrijf dat ieder jaar 10 miljard euro (US$ 14,7 miljard) omzet draait.","250 years later, Guinness has grown to a global business that turns over 10 billion euros (US$14.7 billion) every year.",greedy,250 years later Guinness is a global business that makes more than 10 billion euros (US$ 14.7 billion) a year.,-10.2578125,1.4836885488852596,47.82538215658684,0.7248384118190212,0.9138973355293274,0.890731692314148
"Jonny Reid, bijrijder van het A1GP-team van Nieuw-Zeeland, ging vandaag de geschiedenis boeken in door op legale manier de snelst tijd neer te zetten op de 48-jaar oude Auckland Harbour Bridge in Nieuw-Zeeland.","Jonny Reid, co-driver for the A1GP New Zealand team, today made history by driving the fastest over the 48-year-old Auckland Harbour Bridge, New Zealand, legally.",greedy,"Jonny Reid, A1GP driver from New Zealand, has written down the fastest time in the 48-year-old Auckland Harbour Bridge.",-14.3984375,1.739827651906771,27.123130832151663,0.48759512937595134,0.7946911454200745,0.7548749446868896
"Het lukte dhr. Reid om met Black Beauty, de A1GP-auto van Nieuw-Zeeland, maar liefst 7 keer met een snelheid van meer dan 160 km/u over de brug te rijden.","Mr Reid managed to drive the New Zealand's A1GP car, Black Beauty at speeds over 160km/h seven times over the bridge.",greedy,"The Dutch text: Het lukte dhr. Reid om met Black Beauty, A1GP-auto van Nieuw-Zeeland, maar liefst 7 keer met een snelheid van meer dan 160 km/u over de brug te rijden.",-9.9140625,1.189973360873914,2.6510202602018675,0.21112351190476192,0.756199061870575,0.7751369476318359
"De Nieuw-Zeelandse politie kon nauwelijks met hun lasergun vaststellen hoe snel de heer Reid ging, vanwege de lage wegligging van Black Beauty. De enige keer dat de politie het voor elkaar kreeg om de snelheid van de heer Reid vast te stellen, was toen hij het tempo terugbracht tot 160 km/u.","The New Zealand police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.",greedy,"The Dutch political situation is very similar to the situation in the United States, where the lasergun of the United States Air Force is constantly firing at Black Beauty. The most important thing is that the Dutch government is trying to find a solution to the problem.",-60.09375,3.1760841494782066,2.2824250222225624,0.16999081820036724,0.5304114818572998,0.4758576452732086
In de afgelopen 3 maanden zijn er meer dan 80 arrestanten uit de Central Booking-inrichting vrijgelaten zonder dat ze officieel zijn aangeklaagd.,"In the last 3 months, over 80 arrestees were released from the Central Booking facility without being formally charged.",greedy,"In the Central Booking-inrichting, there are 80 arrestants who are not officially registered.",-16.703125,2.2152979403377717,5.5140290363691244,0.23509403761504602,0.6048552393913269,0.530258297920227
In april van dit jaar heeft rechter Glynn een tijdelijk contactverbod tegen de faciliteit uitgevaardigd om zo de vrijlating van mensen af te dwingen die 24 uur na hun verbalisering nog werden vastgehouden en voor wie nog geen hoorzitting van een gerechtscommissaris mogelijk was.,"In April this year, a temporary restaining order was issued by Judge Glynn against the facility to enforce the release of those held more than 24 hours after their intake who did not receive a hearing by a court commissioner.",greedy,"In April, Glynn received a daily contact from a representative of the facilitie om de vrijlating van mensen af te dwingen die 24 uur na hun verbalisering nog were vastgehouden en voor wie nog geen hoorzitting van een gerechtscommissaris mogelijk was.",-28.75,1.4991969190913477,2.6102690624143405,0.20256004222750063,0.5801672339439392,0.5463781356811523
"De commissaris bepaalt, indien van toepassing, de borgtocht en maakt de aanklachten formeel die zijn ingediend door de arresterende agent. De aanklachten worden vervolgens in het computersysteem van de staat ingevoerd, waarna de zaak wordt bijgehouden.","The commissioner sets bail, if granted, and formalizes the charges filed by the arresting officer. The charges are then entered into the state's computer system where the case is tracked.",greedy,"The commissars bepaalt, the Indian van toepassing, the borgtocht and maakt de aanklachten formel die zijn ingediend door the arresting agent. The aanklachten are stored in the computersystem of the state in which they are being processed, and are thus not accessible to the public.",-37.875,1.6569855204608508,3.0645545765272133,0.2627900475258597,0.6089789271354675,0.40718892216682434
Vanaf de hoorzitting heeft de verdachte ook recht op een snel proces.,The hearing also marks the date for the suspect’s right to a speedy trial.,greedy,"The Dutch word for ""good"" is ""hoorzitting"".",-18.703125,3.2185962345547967,3.471023784089876,0.12121212121212123,0.38545385003089905,0.36230090260505676
"Peter Costello, de Australische minister van Financiën en de man die hoogstwaarschijnlijk premier John Howard zal opvolgen als liberale partijleider, is een groot voorstander van kernenergie in Australië.","Peter Costello, Australian treasurer and the man most likely to succeed Prime Minister John Howard as Liberal party leader has thrown his support behind a nuclear power industry in Australia.",greedy,"Peter Costello, the Australian minister of finance and treasurer, is the leader of the Liberal Party of Australia, and is a big supporter of nuclear power in Australia.",-19.09375,1.7255325272408384,9.65511797283228,0.45654899691358025,0.8095833659172058,0.6955960988998413
Meneer Costello zei dat Australië moet inzetten op het gebruik van kernenergie zodra dit economisch haalbaar is.,"Mr Costello said that when nuclear power generation becomes economically viable, Australia should pursue its use.",greedy,Meneer Costello says Australia should use nuclear energy to help the economy grow.,-14.0859375,2.1870466746618975,5.617199498008724,0.24226641414141417,0.814633846282959,0.7505362033843994
"'Zodra het beschikbaar is voor de verkoop, moeten we het hebben. Dat wil zeggen dat er geen principieel bezwaar is tegen kernenergie,' aldus de heer Costello.","""If it becomes commercial, we should have it. That is, there's no in-principle objection to nuclear energy"" Mr Costello said.",greedy,"""The Dutch government wants to see the price of oil rise, we want to see it fall. That is the basic principle,"" Costello said.",-30.546875,2.6788378556288763,9.970526156019362,0.4207035567982313,0.6657021641731262,0.4196130633354187
Volgens Ansa 'was de politie bezorgd over een paar treffers op hoog niveau en vreesde dat hierdoor een regelrechte oorlog voor opvolging zou ontketenen.,"According to Ansa, ""police were concerned by a couple of top-level hits they feared might spark a full-blown war of succession.",greedy,Dutch text: Volgens Ansa 'was de politie bezorgd over een paar treffers op hoog niveau en vreesde dat hierdoor een regelrechte oorlog voor opvolging zou ontketenen.,-6.6640625,1.1395892519306603,1.5880117714047368,0.04098360655737705,0.7251498103141785,0.7238906621932983
"De politie vertelde dat Lo Piccolo de overhand had, omdat hij in Palermo de rechterhand van Provenzano is geweest en zijn grotere ervaring hem het respect van de oudere generatie leiders opleverde, aangezien zij het beleid van Provenzano nastreefden om zich zo gedeisd mogelijk te houden, terwijl zij hun machtsnetwerk versterkten.",Police said Lo Piccolo had the upper hand because he had been Provenzano's right-hand man in Palermo and his greater experience won him the respect of the older generation of bosses as they pursued Provenzano's policy of keeping as low as possible while strengthening their power network.,greedy,The following is a translation of the Dutch text. The following is a translation of the Dutch text. The following is a translation of the Dutch text. The following is a translation of the Dutch text.,-20.6875,1.6562784214595907,2.0576222008362213,0.07142857142857144,0.26150253415107727,0.3382873833179474
Deze bazen waren door Provenzano beteugeld toen hij een einde maakte aan de door de Riina gedreven oorlog tegen de staat die het leven eiste van de maffiabestrijders Giovanni Falcone en Paolo Borsellino in 1992.',"These bosses had been reined in by Provenzano when he put an end to the Riina-driven war against the state that claimed the lives of Mafia crusaders Giovanni Falcone and Paolo Borsellino in 1992.""",greedy,"The following sentences were translated from the Italian text by Provenzano, who had been entrusted with the task by Riina to translate the sentences from the Italian into Dutch and then to translate them back into Italian.",-46.5,2.9487912742299986,3.354647523072955,0.1891947271361246,0.3896092474460602,0.4283294379711151
Apple CEO Steve Jobs liep het podium op en haalde de iPhone uit zijn broekzak om het apparaat te onthullen.,Apple CEO Steve Jobs unveiled the device by walking onto the stage and taking the iPhone out of his jeans pocket.,greedy,Apple CEO Steve Jobs lies down on the podium and pulls out the iPhone from his pocket.,-8.7265625,1.5829540655824879,16.099124524276558,0.500417952674897,0.8568223714828491,0.7935788631439209
Tijdens zijn twee uur durende speech zei hij dat 'Apple vandaag de telefoon opnieuw gaat uitvinden en we vandaag geschiedenis gaan schrijven'.,"During his 2 hour speech he stated that ""Today Apple is going to reinvent the phone, We are going to make history today"".",greedy,"The Dutch text says: ""Twee zijn twee uur durende speech zei hij dat 'Apple vandaag de telefoon opnieuw gaat uitvinden en we vandaag geschiedenis gaan schrijven'.""",-11.8125,1.2445201077660952,1.7557381354086663,0.12773722627737227,0.6394635438919067,0.5679412484169006
Brazilië is het grootste rooms-katholieke land ter wereld en de rooms-katholieke kerk heeft zich consequent uitgesproken tegen het legaliseren van het homohuwelijk.,"Brazil is the largest Roman Catholic country on Earth, and the Roman Catholic Church has consistently opposed the legalization of same-sex marriage in the country.",greedy,Brazilians are the most beautiful country in the world and the most beautiful city in the world.,-12.9609375,1.911803189558922,4.381543128590538,0.22373586869116882,0.43511876463890076,0.44318366050720215
In het Nationaal Congres van Brazilië werd 10 jaar lang een debat gevoerd over legalisatie. Op dit moment zijn dergelijke burgerlijke huwelijken alleen in Rio Grande do Sul legaal.,"The National Congress of Brazil has debated legalization for 10 years, and such civil marriages are currently only legal in Rio Grande do Sul.",greedy,"In the Brazilian National Congress for 10 years has been debating legalization. At this moment, only in Rio Grande do Sul is it legal.",-16.109375,1.710830913230972,21.47607499133801,0.6305283572205668,0.7472798228263855,0.7263235449790955
